deliveryStart,deliveryEnd,deliveryDate,timeEnding,demand,dstFlag
2025-03-25T17:00:00-05:00,2025-03-25T17:15:00-05:00,2025-03-25,17:15,62924.8607,N
2025-03-25T16:45:00-05:00,2025-03-25T17:00:00-05:00,2025-03-25,17:00,62729.8633,N
2025-03-25T16:30:00-05:00,2025-03-25T16:45:00-05:00,2025-03-25,16:45,62549.8333,N
2025-03-25T16:15:00-05:00,2025-03-25T16:30:00-05:00,2025-03-25,16:30,62177.4089,N
2025-03-25T16:00:00-05:00,2025-03-25T16:15:00-05:00,2025-03-25,16:15,62007.293,N
2025-03-25T15:45:00-05:00,2025-03-25T16:00:00-05:00,2025-03-25,16:00,61119.276,N
2025-03-25T15:30:00-05:00,2025-03-25T15:45:00-05:00,2025-03-25,15:45,60413.1276,N
2025-03-25T15:15:00-05:00,2025-03-25T15:30:00-05:00,2025-03-25,15:30,59993.7813,N
2025-03-25T15:00:00-05:00,2025-03-25T15:15:00-05:00,2025-03-25,15:15,59716.2969,N
2025-03-25T14:45:00-05:00,2025-03-25T15:00:00-05:00,2025-03-25,15:00,59506.2318,N
2025-03-25T14:30:00-05:00,2025-03-25T14:45:00-05:00,2025-03-25,14:45,58636.6615,N
2025-03-25T14:15:00-05:00,2025-03-25T14:30:00-05:00,2025-03-25,14:30,57979.0625,N
2025-03-25T14:00:00-05:00,2025-03-25T14:15:00-05:00,2025-03-25,14:15,57430.8268,N
2025-03-25T13:45:00-05:00,2025-03-25T14:00:00-05:00,2025-03-25,14:00,56945.9401,N
2025-03-25T13:30:00-05:00,2025-03-25T13:45:00-05:00,2025-03-25,13:45,56282.6445,N
2025-03-25T13:15:00-05:00,2025-03-25T13:30:00-05:00,2025-03-25,13:30,55576.75,N
2025-03-25T13:00:00-05:00,2025-03-25T13:15:00-05:00,2025-03-25,13:15,54790.1237,N
2025-03-25T12:45:00-05:00,2025-03-25T13:00:00-05:00,2025-03-25,13:00,54169.2878,N
2025-03-25T12:30:00-05:00,2025-03-25T12:45:00-05:00,2025-03-25,12:45,53518.4909,N
2025-03-25T12:15:00-05:00,2025-03-25T12:30:00-05:00,2025-03-25,12:30,53029.4648,N
2025-03-25T12:00:00-05:00,2025-03-25T12:15:00-05:00,2025-03-25,12:15,52646.4688,N
2025-03-25T11:45:00-05:00,2025-03-25T12:00:00-05:00,2025-03-25,12:00,52844.3451,N
2025-03-25T11:30:00-05:00,2025-03-25T11:45:00-05:00,2025-03-25,11:45,52329.3672,N
2025-03-25T11:15:00-05:00,2025-03-25T11:30:00-05:00,2025-03-25,11:30,51750.1003,N
2025-03-25T11:00:00-05:00,2025-03-25T11:15:00-05:00,2025-03-25,11:15,51690.1432,N
2025-03-25T10:45:00-05:00,2025-03-25T11:00:00-05:00,2025-03-25,11:00,52095.362,N
2025-03-25T10:30:00-05:00,2025-03-25T10:45:00-05:00,2025-03-25,10:45,51971.6875,N
2025-03-25T10:15:00-05:00,2025-03-25T10:30:00-05:00,2025-03-25,10:30,51916.7487,N
2025-03-25T10:00:00-05:00,2025-03-25T10:15:00-05:00,2025-03-25,10:15,51622.0951,N
2025-03-25T09:45:00-05:00,2025-03-25T10:00:00-05:00,2025-03-25,10:00,50995.7096,N
2025-03-25T09:30:00-05:00,2025-03-25T09:45:00-05:00,2025-03-25,09:45,50076.7578,N
2025-03-25T09:15:00-05:00,2025-03-25T09:30:00-05:00,2025-03-25,09:30,49452.901,N
2025-03-25T09:00:00-05:00,2025-03-25T09:15:00-05:00,2025-03-25,09:15,48666.4609,N
2025-03-25T08:45:00-05:00,2025-03-25T09:00:00-05:00,2025-03-25,09:00,47230.0143,N
2025-03-25T08:30:00-05:00,2025-03-25T08:45:00-05:00,2025-03-25,08:45,46060.4076,N
2025-03-25T08:15:00-05:00,2025-03-25T08:30:00-05:00,2025-03-25,08:30,45769.5443,N
2025-03-25T08:00:00-05:00,2025-03-25T08:15:00-05:00,2025-03-25,08:15,45687.8073,N
2025-03-25T07:45:00-05:00,2025-03-25T08:00:00-05:00,2025-03-25,08:00,45415.1471,N
2025-03-25T07:30:00-05:00,2025-03-25T07:45:00-05:00,2025-03-25,07:45,45489.3424,N
2025-03-25T07:15:00-05:00,2025-03-25T07:30:00-05:00,2025-03-25,07:30,45417.9466,N
2025-03-25T07:00:00-05:00,2025-03-25T07:15:00-05:00,2025-03-25,07:15,45506.6523,N
2025-03-25T06:45:00-05:00,2025-03-25T07:00:00-05:00,2025-03-25,07:00,45019.8685,N
2025-03-25T06:30:00-05:00,2025-03-25T06:45:00-05:00,2025-03-25,06:45,44368.1745,N
2025-03-25T06:15:00-05:00,2025-03-25T06:30:00-05:00,2025-03-25,06:30,43877.7474,N
2025-03-25T06:00:00-05:00,2025-03-25T06:15:00-05:00,2025-03-25,06:15,42893.1784,N
2025-03-25T05:45:00-05:00,2025-03-25T06:00:00-05:00,2025-03-25,06:00,42002.1771,N
2025-03-25T05:30:00-05:00,2025-03-25T05:45:00-05:00,2025-03-25,05:45,41421.7982,N
2025-03-25T05:15:00-05:00,2025-03-25T05:30:00-05:00,2025-03-25,05:30,41039.9036,N
2025-03-25T05:00:00-05:00,2025-03-25T05:15:00-05:00,2025-03-25,05:15,40594.6029,N
2025-03-25T04:45:00-05:00,2025-03-25T05:00:00-05:00,2025-03-25,05:00,40259.4206,N
2025-03-25T04:30:00-05:00,2025-03-25T04:45:00-05:00,2025-03-25,04:45,40110.3385,N
2025-03-25T04:15:00-05:00,2025-03-25T04:30:00-05:00,2025-03-25,04:30,39696.375,N
2025-03-25T04:00:00-05:00,2025-03-25T04:15:00-05:00,2025-03-25,04:15,39666.3789,N
2025-03-25T03:45:00-05:00,2025-03-25T04:00:00-05:00,2025-03-25,04:00,39672.7109,N
2025-03-25T03:30:00-05:00,2025-03-25T03:45:00-05:00,2025-03-25,03:45,39709.9284,N
2025-03-25T03:15:00-05:00,2025-03-25T03:30:00-05:00,2025-03-25,03:30,40022.9766,N
2025-03-25T03:00:00-05:00,2025-03-25T03:15:00-05:00,2025-03-25,03:15,40354.7435,N
2025-03-25T02:45:00-05:00,2025-03-25T03:00:00-05:00,2025-03-25,03:00,40653.9883,N
2025-03-25T02:30:00-05:00,2025-03-25T02:45:00-05:00,2025-03-25,02:45,41181.3034,N
2025-03-25T02:15:00-05:00,2025-03-25T02:30:00-05:00,2025-03-25,02:30,41069.2669,N
2025-03-25T02:00:00-05:00,2025-03-25T02:15:00-05:00,2025-03-25,02:15,41070.3281,N
2025-03-25T01:45:00-05:00,2025-03-25T02:00:00-05:00,2025-03-25,02:00,41728.2148,N
2025-03-25T01:30:00-05:00,2025-03-25T01:45:00-05:00,2025-03-25,01:45,42142.3555,N
2025-03-25T01:15:00-05:00,2025-03-25T01:30:00-05:00,2025-03-25,01:30,42285.3398,N
2025-03-25T01:00:00-05:00,2025-03-25T01:15:00-05:00,2025-03-25,01:15,42593.8216,N
2025-03-25T00:45:00-05:00,2025-03-25T01:00:00-05:00,2025-03-25,01:00,42820.401,N
2025-03-25T00:30:00-05:00,2025-03-25T00:45:00-05:00,2025-03-25,00:45,43326.181,N
2025-03-25T00:15:00-05:00,2025-03-25T00:30:00-05:00,2025-03-25,00:30,43883.9805,N
2025-03-25T00:00:00-05:00,2025-03-25T00:15:00-05:00,2025-03-25,00:15,44463.0547,N
2025-03-24T23:45:00-05:00,2025-03-25T00:00:00-05:00,2025-03-25,00:00,45172.9271,N
2025-03-24T23:30:00-05:00,2025-03-24T23:45:00-05:00,2025-03-24,23:45,45934.9063,N
2025-03-24T23:15:00-05:00,2025-03-24T23:30:00-05:00,2025-03-24,23:30,46829.4909,N
2025-03-24T23:00:00-05:00,2025-03-24T23:15:00-05:00,2025-03-24,23:15,47597.7721,N
2025-03-24T22:45:00-05:00,2025-03-24T23:00:00-05:00,2025-03-24,23:00,48561.1406,N
2025-03-24T22:30:00-05:00,2025-03-24T22:45:00-05:00,2025-03-24,22:45,49399.319,N
2025-03-24T22:15:00-05:00,2025-03-24T22:30:00-05:00,2025-03-24,22:30,49925.8789,N
2025-03-24T22:00:00-05:00,2025-03-24T22:15:00-05:00,2025-03-24,22:15,50447.5781,N
2025-03-24T21:45:00-05:00,2025-03-24T22:00:00-05:00,2025-03-24,22:00,51294.9609,N
2025-03-24T21:30:00-05:00,2025-03-24T21:45:00-05:00,2025-03-24,21:45,52506.151,N
2025-03-24T21:15:00-05:00,2025-03-24T21:30:00-05:00,2025-03-24,21:30,52750.9102,N
2025-03-24T21:00:00-05:00,2025-03-24T21:15:00-05:00,2025-03-24,21:15,52702.8242,N
2025-03-24T20:45:00-05:00,2025-03-24T21:00:00-05:00,2025-03-24,21:00,52777.6432,N
2025-03-24T20:30:00-05:00,2025-03-24T20:45:00-05:00,2025-03-24,20:45,52876.1432,N
2025-03-24T20:15:00-05:00,2025-03-24T20:30:00-05:00,2025-03-24,20:30,53120.8268,N
2025-03-24T20:00:00-05:00,2025-03-24T20:15:00-05:00,2025-03-24,20:15,53533.1146,N
2025-03-24T19:45:00-05:00,2025-03-24T20:00:00-05:00,2025-03-24,20:00,53765.849,N
2025-03-24T19:30:00-05:00,2025-03-24T19:45:00-05:00,2025-03-24,19:45,54179.1107,N
2025-03-24T19:15:00-05:00,2025-03-24T19:30:00-05:00,2025-03-24,19:30,54631.7135,N
2025-03-24T19:00:00-05:00,2025-03-24T19:15:00-05:00,2025-03-24,19:15,55211.4154,N
2025-03-24T18:45:00-05:00,2025-03-24T19:00:00-05:00,2025-03-24,19:00,56184.2591,N
2025-03-24T18:30:00-05:00,2025-03-24T18:45:00-05:00,2025-03-24,18:45,57356.2604,N
2025-03-24T18:15:00-05:00,2025-03-24T18:30:00-05:00,2025-03-24,18:30,57956.2031,N
2025-03-24T18:00:00-05:00,2025-03-24T18:15:00-05:00,2025-03-24,18:15,58266.8125,N
2025-03-24T17:45:00-05:00,2025-03-24T18:00:00-05:00,2025-03-24,18:00,58411.0104,N
2025-03-24T17:30:00-05:00,2025-03-24T17:45:00-05:00,2025-03-24,17:45,58293.3307,N
2025-03-24T17:15:00-05:00,2025-03-24T17:30:00-05:00,2025-03-24,17:30,58171.2188,N
2025-03-24T17:00:00-05:00,2025-03-24T17:15:00-05:00,2025-03-24,17:15,58174.2161,N
2025-03-24T16:45:00-05:00,2025-03-24T17:00:00-05:00,2025-03-24,17:00,57835.1393,N
2025-03-24T16:30:00-05:00,2025-03-24T16:45:00-05:00,2025-03-24,16:45,57561.1667,N
2025-03-24T16:15:00-05:00,2025-03-24T16:30:00-05:00,2025-03-24,16:30,57074.7695,N
2025-03-24T16:00:00-05:00,2025-03-24T16:15:00-05:00,2025-03-24,16:15,56392.7695,N
2025-03-24T15:45:00-05:00,2025-03-24T16:00:00-05:00,2025-03-24,16:00,56038.2135,N
2025-03-24T15:30:00-05:00,2025-03-24T15:45:00-05:00,2025-03-24,15:45,55625.9362,N
2025-03-24T15:15:00-05:00,2025-03-24T15:30:00-05:00,2025-03-24,15:30,54830.1797,N
2025-03-24T15:00:00-05:00,2025-03-24T15:15:00-05:00,2025-03-24,15:15,54445.4323,N
2025-03-24T14:45:00-05:00,2025-03-24T15:00:00-05:00,2025-03-24,15:00,54238.612,N
2025-03-24T14:30:00-05:00,2025-03-24T14:45:00-05:00,2025-03-24,14:45,53608.3841,N
2025-03-24T14:15:00-05:00,2025-03-24T14:30:00-05:00,2025-03-24,14:30,52846.8268,N
2025-03-24T14:00:00-05:00,2025-03-24T14:15:00-05:00,2025-03-24,14:15,52457.1406,N
2025-03-24T13:45:00-05:00,2025-03-24T14:00:00-05:00,2025-03-24,14:00,52124.7044,N
2025-03-24T13:30:00-05:00,2025-03-24T13:45:00-05:00,2025-03-24,13:45,51353.2344,N
2025-03-24T13:15:00-05:00,2025-03-24T13:30:00-05:00,2025-03-24,13:30,50828.7539,N
2025-03-24T13:00:00-05:00,2025-03-24T13:15:00-05:00,2025-03-24,13:15,50582.6615,N
2025-03-24T12:45:00-05:00,2025-03-24T13:00:00-05:00,2025-03-24,13:00,50513.306,N
2025-03-24T12:30:00-05:00,2025-03-24T12:45:00-05:00,2025-03-24,12:45,49789.1341,N
2025-03-24T12:15:00-05:00,2025-03-24T12:30:00-05:00,2025-03-24,12:30,49604.9544,N
2025-03-24T12:00:00-05:00,2025-03-24T12:15:00-05:00,2025-03-24,12:15,49344.7852,N
2025-03-24T11:45:00-05:00,2025-03-24T12:00:00-05:00,2025-03-24,12:00,48892.2891,N
2025-03-24T11:30:00-05:00,2025-03-24T11:45:00-05:00,2025-03-24,11:45,48997.0378,N
2025-03-24T11:15:00-05:00,2025-03-24T11:30:00-05:00,2025-03-24,11:30,49059.2839,N
2025-03-24T11:00:00-05:00,2025-03-24T11:15:00-05:00,2025-03-24,11:15,48790.5807,N
2025-03-24T10:45:00-05:00,2025-03-24T11:00:00-05:00,2025-03-24,11:00,49147.2982,N
2025-03-24T10:30:00-05:00,2025-03-24T10:45:00-05:00,2025-03-24,10:45,49400.6888,N
2025-03-24T10:15:00-05:00,2025-03-24T10:30:00-05:00,2025-03-24,10:30,49532.0156,N
2025-03-24T10:00:00-05:00,2025-03-24T10:15:00-05:00,2025-03-24,10:15,49979.7539,N
2025-03-24T09:45:00-05:00,2025-03-24T10:00:00-05:00,2025-03-24,10:00,49945.9609,N
2025-03-24T09:30:00-05:00,2025-03-24T09:45:00-05:00,2025-03-24,09:45,49515.0625,N
2025-03-24T09:15:00-05:00,2025-03-24T09:30:00-05:00,2025-03-24,09:30,48989.3971,N
2025-03-24T09:00:00-05:00,2025-03-24T09:15:00-05:00,2025-03-24,09:15,48556.0404,N
2025-03-24T08:45:00-05:00,2025-03-24T09:00:00-05:00,2025-03-24,09:00,47708.6719,N
2025-03-24T08:30:00-05:00,2025-03-24T08:45:00-05:00,2025-03-24,08:45,46710.4258,N
2025-03-24T08:15:00-05:00,2025-03-24T08:30:00-05:00,2025-03-24,08:30,46116.5951,N
2025-03-24T08:00:00-05:00,2025-03-24T08:15:00-05:00,2025-03-24,08:15,45909.944,N
2025-03-24T07:45:00-05:00,2025-03-24T08:00:00-05:00,2025-03-24,08:00,45692.8464,N
2025-03-24T07:30:00-05:00,2025-03-24T07:45:00-05:00,2025-03-24,07:45,45438.1406,N
2025-03-24T07:15:00-05:00,2025-03-24T07:30:00-05:00,2025-03-24,07:30,45575.8138,N
2025-03-24T07:00:00-05:00,2025-03-24T07:15:00-05:00,2025-03-24,07:15,45382.2096,N
2025-03-24T06:45:00-05:00,2025-03-24T07:00:00-05:00,2025-03-24,07:00,44674.8255,N
2025-03-24T06:30:00-05:00,2025-03-24T06:45:00-05:00,2025-03-24,06:45,44094.2266,N
2025-03-24T06:15:00-05:00,2025-03-24T06:30:00-05:00,2025-03-24,06:30,43618.2682,N
2025-03-24T06:00:00-05:00,2025-03-24T06:15:00-05:00,2025-03-24,06:15,42899.1133,N
2025-03-24T05:45:00-05:00,2025-03-24T06:00:00-05:00,2025-03-24,06:00,41854.1667,N
2025-03-24T05:30:00-05:00,2025-03-24T05:45:00-05:00,2025-03-24,05:45,41358.8112,N
2025-03-24T05:15:00-05:00,2025-03-24T05:30:00-05:00,2025-03-24,05:30,40951.6641,N
2025-03-24T05:00:00-05:00,2025-03-24T05:15:00-05:00,2025-03-24,05:15,40344.2956,N
2025-03-24T04:45:00-05:00,2025-03-24T05:00:00-05:00,2025-03-24,05:00,40038.6003,N
2025-03-24T04:30:00-05:00,2025-03-24T04:45:00-05:00,2025-03-24,04:45,39972.1693,N
2025-03-24T04:15:00-05:00,2025-03-24T04:30:00-05:00,2025-03-24,04:30,40307.7044,N
2025-03-24T04:00:00-05:00,2025-03-24T04:15:00-05:00,2025-03-24,04:15,39889.9492,N
2025-03-24T03:45:00-05:00,2025-03-24T04:00:00-05:00,2025-03-24,04:00,39735.3424,N
2025-03-24T03:30:00-05:00,2025-03-24T03:45:00-05:00,2025-03-24,03:45,39758.6198,N
2025-03-24T03:15:00-05:00,2025-03-24T03:30:00-05:00,2025-03-24,03:30,40057.9193,N
2025-03-24T03:00:00-05:00,2025-03-24T03:15:00-05:00,2025-03-24,03:15,40218.7174,N
2025-03-24T02:45:00-05:00,2025-03-24T03:00:00-05:00,2025-03-24,03:00,41140.2747,N
2025-03-24T02:30:00-05:00,2025-03-24T02:45:00-05:00,2025-03-24,02:45,41596.513,N
2025-03-24T02:15:00-05:00,2025-03-24T02:30:00-05:00,2025-03-24,02:30,41959.9714,N
2025-03-24T02:00:00-05:00,2025-03-24T02:15:00-05:00,2025-03-24,02:15,42319.1107,N
2025-03-24T01:45:00-05:00,2025-03-24T02:00:00-05:00,2025-03-24,02:00,42339.5924,N
2025-03-24T01:30:00-05:00,2025-03-24T01:45:00-05:00,2025-03-24,01:45,42649.4023,N
2025-03-24T01:15:00-05:00,2025-03-24T01:30:00-05:00,2025-03-24,01:30,43219.9115,N
2025-03-24T01:00:00-05:00,2025-03-24T01:15:00-05:00,2025-03-24,01:15,43511.2383,N
2025-03-24T00:45:00-05:00,2025-03-24T01:00:00-05:00,2025-03-24,01:00,43623.431,N
2025-03-24T00:30:00-05:00,2025-03-24T00:45:00-05:00,2025-03-24,00:45,43824.6055,N
2025-03-24T00:15:00-05:00,2025-03-24T00:30:00-05:00,2025-03-24,00:30,44463.918,N
2025-03-24T00:00:00-05:00,2025-03-24T00:15:00-05:00,2025-03-24,00:15,44827.6966,N
2025-03-23T23:45:00-05:00,2025-03-24T00:00:00-05:00,2025-03-24,00:00,45576.4323,N
2025-03-23T23:30:00-05:00,2025-03-23T23:45:00-05:00,2025-03-23,23:45,45931.151,N
2025-03-23T23:15:00-05:00,2025-03-23T23:30:00-05:00,2025-03-23,23:30,46328.5182,N
2025-03-23T23:00:00-05:00,2025-03-23T23:15:00-05:00,2025-03-23,23:15,47306.5313,N
2025-03-23T22:45:00-05:00,2025-03-23T23:00:00-05:00,2025-03-23,23:00,48066.9753,N
2025-03-23T22:30:00-05:00,2025-03-23T22:45:00-05:00,2025-03-23,22:45,48721.7135,N
2025-03-23T22:15:00-05:00,2025-03-23T22:30:00-05:00,2025-03-23,22:30,49561.944,N
2025-03-23T22:00:00-05:00,2025-03-23T22:15:00-05:00,2025-03-23,22:15,50498.7799,N
2025-03-23T21:45:00-05:00,2025-03-23T22:00:00-05:00,2025-03-23,22:00,51122.6328,N
2025-03-23T21:30:00-05:00,2025-03-23T21:45:00-05:00,2025-03-23,21:45,51789.9388,N
2025-03-23T21:15:00-05:00,2025-03-23T21:30:00-05:00,2025-03-23,21:30,52518.9466,N
2025-03-23T21:00:00-05:00,2025-03-23T21:15:00-05:00,2025-03-23,21:15,53125.1042,N
2025-03-23T20:45:00-05:00,2025-03-23T21:00:00-05:00,2025-03-23,21:00,53527.2188,N
2025-03-23T20:30:00-05:00,2025-03-23T20:45:00-05:00,2025-03-23,20:45,53833.3789,N
2025-03-23T20:15:00-05:00,2025-03-23T20:30:00-05:00,2025-03-23,20:30,54249.7227,N
2025-03-23T20:00:00-05:00,2025-03-23T20:15:00-05:00,2025-03-23,20:15,54317.9896,N
2025-03-23T19:45:00-05:00,2025-03-23T20:00:00-05:00,2025-03-23,20:00,54268.7813,N
2025-03-23T19:30:00-05:00,2025-03-23T19:45:00-05:00,2025-03-23,19:45,54063.4492,N
2025-03-23T19:15:00-05:00,2025-03-23T19:30:00-05:00,2025-03-23,19:30,54236.4674,N
2025-03-23T19:00:00-05:00,2025-03-23T19:15:00-05:00,2025-03-23,19:15,54445.3086,N
2025-03-23T18:45:00-05:00,2025-03-23T19:00:00-05:00,2025-03-23,19:00,54683.8021,N
2025-03-23T18:30:00-05:00,2025-03-23T18:45:00-05:00,2025-03-23,18:45,55104.0859,N
2025-03-23T18:15:00-05:00,2025-03-23T18:30:00-05:00,2025-03-23,18:30,55443.1706,N
2025-03-23T18:00:00-05:00,2025-03-23T18:15:00-05:00,2025-03-23,18:15,55580.7917,N
2025-03-23T17:45:00-05:00,2025-03-23T18:00:00-05:00,2025-03-23,18:00,56000.1628,N
2025-03-23T17:30:00-05:00,2025-03-23T17:45:00-05:00,2025-03-23,17:45,56105.6992,N
2025-03-23T17:15:00-05:00,2025-03-23T17:30:00-05:00,2025-03-23,17:30,55992.2448,N
2025-03-23T17:00:00-05:00,2025-03-23T17:15:00-05:00,2025-03-23,17:15,55881.2695,N
2025-03-23T16:45:00-05:00,2025-03-23T17:00:00-05:00,2025-03-23,17:00,56048.7747,N
2025-03-23T16:30:00-05:00,2025-03-23T16:45:00-05:00,2025-03-23,16:45,56107.168,N
2025-03-23T16:15:00-05:00,2025-03-23T16:30:00-05:00,2025-03-23,16:30,55526.1107,N
2025-03-23T16:00:00-05:00,2025-03-23T16:15:00-05:00,2025-03-23,16:15,55137.0729,N
2025-03-23T15:45:00-05:00,2025-03-23T16:00:00-05:00,2025-03-23,16:00,54844.0273,N
2025-03-23T15:30:00-05:00,2025-03-23T15:45:00-05:00,2025-03-23,15:45,54684.6497,N
2025-03-23T15:15:00-05:00,2025-03-23T15:30:00-05:00,2025-03-23,15:30,54338.0716,N
2025-03-23T15:00:00-05:00,2025-03-23T15:15:00-05:00,2025-03-23,15:15,54387.3906,N
2025-03-23T14:45:00-05:00,2025-03-23T15:00:00-05:00,2025-03-23,15:00,53755.3789,N
2025-03-23T14:30:00-05:00,2025-03-23T14:45:00-05:00,2025-03-23,14:45,53505.7344,N
2025-03-23T14:15:00-05:00,2025-03-23T14:30:00-05:00,2025-03-23,14:30,53049.5508,N
2025-03-23T14:00:00-05:00,2025-03-23T14:15:00-05:00,2025-03-23,14:15,52836.832,N
2025-03-23T13:45:00-05:00,2025-03-23T14:00:00-05:00,2025-03-23,14:00,52509.0117,N
2025-03-23T13:30:00-05:00,2025-03-23T13:45:00-05:00,2025-03-23,13:45,52328.5794,N
2025-03-23T13:15:00-05:00,2025-03-23T13:30:00-05:00,2025-03-23,13:30,52476.8815,N
2025-03-23T13:00:00-05:00,2025-03-23T13:15:00-05:00,2025-03-23,13:15,52340.4701,N
2025-03-23T12:45:00-05:00,2025-03-23T13:00:00-05:00,2025-03-23,13:00,51649.7591,N
2025-03-23T12:30:00-05:00,2025-03-23T12:45:00-05:00,2025-03-23,12:45,51544.8034,N
2025-03-23T12:15:00-05:00,2025-03-23T12:30:00-05:00,2025-03-23,12:30,51770.2734,N
2025-03-23T12:00:00-05:00,2025-03-23T12:15:00-05:00,2025-03-23,12:15,51581.4727,N
2025-03-23T11:45:00-05:00,2025-03-23T12:00:00-05:00,2025-03-23,12:00,50582.2331,N
2025-03-23T11:30:00-05:00,2025-03-23T11:45:00-05:00,2025-03-23,11:45,50095.3477,N
2025-03-23T11:15:00-05:00,2025-03-23T11:30:00-05:00,2025-03-23,11:30,49624.9271,N
2025-03-23T11:00:00-05:00,2025-03-23T11:15:00-05:00,2025-03-23,11:15,49390.1107,N
2025-03-23T10:45:00-05:00,2025-03-23T11:00:00-05:00,2025-03-23,11:00,48775.957,N
2025-03-23T10:30:00-05:00,2025-03-23T10:45:00-05:00,2025-03-23,10:45,48389.776,N
2025-03-23T10:15:00-05:00,2025-03-23T10:30:00-05:00,2025-03-23,10:30,47796.2318,N
2025-03-23T10:00:00-05:00,2025-03-23T10:15:00-05:00,2025-03-23,10:15,47375.5313,N
2025-03-23T09:45:00-05:00,2025-03-23T10:00:00-05:00,2025-03-23,10:00,46821.0391,N
2025-03-23T09:30:00-05:00,2025-03-23T09:45:00-05:00,2025-03-23,09:45,46264.9805,N
2025-03-23T09:15:00-05:00,2025-03-23T09:30:00-05:00,2025-03-23,09:30,45635.0247,N
2025-03-23T09:00:00-05:00,2025-03-23T09:15:00-05:00,2025-03-23,09:15,44653.6367,N
2025-03-23T08:45:00-05:00,2025-03-23T09:00:00-05:00,2025-03-23,09:00,43561.319,N
2025-03-23T08:30:00-05:00,2025-03-23T08:45:00-05:00,2025-03-23,08:45,42952.0742,N
2025-03-23T08:15:00-05:00,2025-03-23T08:30:00-05:00,2025-03-23,08:30,42370.1419,N
2025-03-23T08:00:00-05:00,2025-03-23T08:15:00-05:00,2025-03-23,08:15,42063.5677,N
2025-03-23T07:45:00-05:00,2025-03-23T08:00:00-05:00,2025-03-23,08:00,41393.3047,N
2025-03-23T07:30:00-05:00,2025-03-23T07:45:00-05:00,2025-03-23,07:45,41356.638,N
2025-03-23T07:15:00-05:00,2025-03-23T07:30:00-05:00,2025-03-23,07:30,41114.6615,N
2025-03-23T07:00:00-05:00,2025-03-23T07:15:00-05:00,2025-03-23,07:15,41035.7643,N
2025-03-23T06:45:00-05:00,2025-03-23T07:00:00-05:00,2025-03-23,07:00,40949.0091,N
2025-03-23T06:30:00-05:00,2025-03-23T06:45:00-05:00,2025-03-23,06:45,40605.901,N
2025-03-23T06:15:00-05:00,2025-03-23T06:30:00-05:00,2025-03-23,06:30,40153.2721,N
2025-03-23T06:00:00-05:00,2025-03-23T06:15:00-05:00,2025-03-23,06:15,39941.0,N
2025-03-23T05:45:00-05:00,2025-03-23T06:00:00-05:00,2025-03-23,06:00,40006.0469,N
2025-03-23T05:30:00-05:00,2025-03-23T05:45:00-05:00,2025-03-23,05:45,40016.4141,N
2025-03-23T05:15:00-05:00,2025-03-23T05:30:00-05:00,2025-03-23,05:30,40031.1042,N
2025-03-23T05:00:00-05:00,2025-03-23T05:15:00-05:00,2025-03-23,05:15,39887.1823,N
2025-03-23T04:45:00-05:00,2025-03-23T05:00:00-05:00,2025-03-23,05:00,39943.9935,N
2025-03-23T04:30:00-05:00,2025-03-23T04:45:00-05:00,2025-03-23,04:45,40031.2474,N
2025-03-23T04:15:00-05:00,2025-03-23T04:30:00-05:00,2025-03-23,04:30,40319.4674,N
2025-03-23T04:00:00-05:00,2025-03-23T04:15:00-05:00,2025-03-23,04:15,40366.7474,N
2025-03-23T03:45:00-05:00,2025-03-23T04:00:00-05:00,2025-03-23,04:00,40772.6719,N
2025-03-23T03:30:00-05:00,2025-03-23T03:45:00-05:00,2025-03-23,03:45,41092.2161,N
2025-03-23T03:15:00-05:00,2025-03-23T03:30:00-05:00,2025-03-23,03:30,41310.6367,N
2025-03-23T03:00:00-05:00,2025-03-23T03:15:00-05:00,2025-03-23,03:15,41403.207,N
2025-03-23T02:45:00-05:00,2025-03-23T03:00:00-05:00,2025-03-23,03:00,41378.6094,N
2025-03-23T02:30:00-05:00,2025-03-23T02:45:00-05:00,2025-03-23,02:45,41673.8893,N
2025-03-23T02:15:00-05:00,2025-03-23T02:30:00-05:00,2025-03-23,02:30,41758.6224,N
2025-03-23T02:00:00-05:00,2025-03-23T02:15:00-05:00,2025-03-23,02:15,42045.9609,N
2025-03-23T01:45:00-05:00,2025-03-23T02:00:00-05:00,2025-03-23,02:00,41921.3607,N
2025-03-23T01:30:00-05:00,2025-03-23T01:45:00-05:00,2025-03-23,01:45,42330.0195,N
2025-03-23T01:15:00-05:00,2025-03-23T01:30:00-05:00,2025-03-23,01:30,42768.6003,N
2025-03-23T01:00:00-05:00,2025-03-23T01:15:00-05:00,2025-03-23,01:15,43431.401,N
2025-03-23T00:45:00-05:00,2025-03-23T01:00:00-05:00,2025-03-23,01:00,43497.0547,N
2025-03-23T00:30:00-05:00,2025-03-23T00:45:00-05:00,2025-03-23,00:45,43684.4948,N
2025-03-23T00:15:00-05:00,2025-03-23T00:30:00-05:00,2025-03-23,00:30,44107.0286,N
2025-03-23T00:00:00-05:00,2025-03-23T00:15:00-05:00,2025-03-23,00:15,44605.5117,N
2025-03-22T23:45:00-05:00,2025-03-23T00:00:00-05:00,2025-03-23,00:00,45045.7813,N
2025-03-22T23:30:00-05:00,2025-03-22T23:45:00-05:00,2025-03-22,23:45,45748.1354,N
2025-03-22T23:15:00-05:00,2025-03-22T23:30:00-05:00,2025-03-22,23:30,46095.3815,N
